transaction_id,user_id,transaction_date,amount
T22068,U0333,2022-09-24,1.51
T38123,U0333,2022-07-28,17.57
T33368,U0333,2022-09-06,552.47
T98232,U0333,2022-10-18,19.85
T24681,U0333,2023-02-24,69.83
T43152,U0333,2022-11-05,188.66
T47718,U0334,2022-05-26,62.97
T20429,U0334,2022-05-19,27.45
T87753,U0334,2022-10-08,225.0
T32917,U0334,2022-11-21,78.21
T38239,U0335,2022-10-28,58.0
T37294,U0335,2022-04-27,9.56
T93187,U0335,2022-05-18,126.8
T75290,U0335,2022-07-24,24.05
T38845,U0335,2022-06-02,21.93
T29578,U0335,2022-05-01,53.23
T57982,U0335,2022-04-10,25.85
T55582,U0335,2022-09-18,87.67
T55471,U0335,2022-10-17,46.44
T12497,U0335,2022-08-22,59.59
T15338,U0335,2022-04-21,77.04
T47822,U0335,2022-05-22,22.76
T93533,U0335,2022-01-23,16.93
T82831,U0335,2022-04-18,212.38
T94251,U0335,2022-05-10,56.87
T33572,U0336,2023-01-13,106.06
T10371,U0336,2022-10-17,2.58
T36839,U0336,2022-12-12,6.57
T88130,U0336,2023-01-02,24.98
T95456,U0336,2022-04-23,71.83
T22663,U0336,2022-09-26,78.94
T19896,U0336,2022-05-12,3.49
T16876,U0336,2023-01-09,18.68
T76123,U0337,2022-09-13,93.19
T71350,U0337,2023-01-28,74.18
T71177,U0337,2023-01-28,2.48
T62427,U0337,2023-01-19,156.4
T50840,U0337,2022-11-20,1.2
T19682,U0337,2022-09-14,34.69
T26032,U0337,2023-05-21,0.59
T72569,U0337,2022-10-07,47.19
T77007,U0337,2022-09-22,6.52
T75629,U0337,2023-05-12,244.77
T27102,U0337,2022-09-16,53.73
T94415,U0337,2022-12-04,61.53
T26723,U0338,2022-11-03,163.97
T87806,U0338,2022-05-07,34.18
T81608,U0338,2022-05-23,109.1
T69369,U0338,2022-09-12,55.62
T10533,U0338,2022-05-29,219.93
T26274,U0338,2022-07-25,186.58
T88408,U0338,2022-05-12,74.54
T24079,U0338,2022-08-21,117.61
T64859,U0338,2022-05-07,214.86
T51339,U0338,2022-09-20,68.46
T46779,U0338,2022-05-22,37.58
T67484,U0339,2023-07-25,178.49
T22115,U0339,2023-05-24,97.65
T90648,U0339,2023-07-24,109.58
T97374,U0339,2023-05-03,24.05
T12935,U0340,2023-01-01,89.34
T82335,U0340,2023-03-20,91.47
T51022,U0340,2023-07-07,54.26
T33560,U0340,2023-03-03,56.54
T15400,U0340,2023-09-01,5.54
T74396,U0340,2023-09-21,72.68
T41328,U0340,2023-02-28,70.27
T76043,U0340,2023-03-07,16.2
T94385,U0340,2023-09-29,10.96
T48110,U0340,2023-04-28,13.19
T14879,U0340,2023-01-31,10.65
T95690,U0340,2022-12-27,94.09
T36045,U0340,2023-01-01,21.88
T61968,U0341,2023-08-13,29.4
T98707,U0341,2022-12-26,30.55
T55581,U0341,2023-01-08,81.25
T22222,U0341,2023-02-12,53.0
T85463,U0341,2023-03-02,295.14
T15751,U0341,2023-05-12,13.51
T34519,U0341,2022-12-19,363.79
T47669,U0341,2023-06-12,26.22
T11835,U0341,2022-11-23,148.23
T56000,U0341,2023-04-09,41.4
T64960,U0341,2023-04-10,15.44
T78578,U0341,2023-06-25,195.11
T81346,U0341,2023-04-01,36.94
T40693,U0341,2023-07-17,107.54
T78002,U0341,2023-04-16,83.57
T69389,U0341,2023-01-18,63.82
T15755,U0341,2023-01-26,68.48
T45389,U0341,2022-12-18,131.77
T83958,U0341,2022-12-19,9.19
T92485,U0342,2022-07-20,39.08
T20597,U0342,2023-04-03,2.34
T45317,U0342,2022-12-11,69.38
T78112,U0342,2023-03-11,66.09
T86501,U0342,2023-02-13,17.18
T93519,U0342,2023-03-17,144.53
T69781,U0342,2022-12-31,67.86
T73259,U0343,2022-07-21,13.11
T57518,U0343,2022-05-29,22.7
T37928,U0343,2022-07-28,51.41
T85948,U0343,2022-07-06,186.91
T95001,U0343,2022-04-29,42.51
T16711,U0343,2022-04-23,106.31
T11138,U0343,2022-08-20,123.55
T28327,U0343,2022-05-13,88.23
T30341,U0344,2022-04-20,13.6
T30486,U0344,2022-09-20,7.51
T14572,U0344,2022-12-09,210.81
T63322,U0344,2022-05-07,35.93
T53494,U0344,2022-11-13,105.07
T13880,U0344,2022-06-22,39.9
T61830,U0345,2023-02-12,5.04
T41206,U0345,2023-01-11,85.21
T87811,U0345,2022-08-07,192.16
T51607,U0345,2022-12-24,27.7
T34505,U0345,2023-04-11,208.98
T79813,U0345,2022-10-22,1.92
T96181,U0345,2022-10-23,131.85
T30876,U0345,2023-03-13,270.48
T40198,U0346,2022-06-06,60.56
T74000,U0346,2022-10-24,27.28
T84349,U0346,2022-05-13,180.52
T83761,U0346,2022-10-30,153.21
T53842,U0346,2022-09-22,173.83
T42685,U0346,2023-01-20,128.59
T43715,U0346,2022-07-27,178.79
T97647,U0346,2022-06-15,22.42
T12373,U0346,2022-08-27,60.16
T41942,U0346,2022-05-19,117.72
T70082,U0346,2022-12-06,101.44
T69426,U0346,2022-12-19,126.0
T48530,U0347,2023-01-05,44.04
T42220,U0347,2022-11-05,0.73
T96911,U0347,2023-03-21,6.28
T22419,U0347,2022-09-11,56.01
T92742,U0347,2023-02-02,50.97
T67643,U0347,2023-03-10,20.42
T22727,U0347,2023-03-05,50.33
T11155,U0347,2022-10-17,19.19
T97790,U0347,2022-12-02,188.91
T18114,U0347,2022-11-04,35.41
T25291,U0347,2022-10-31,91.27
T55080,U0347,2023-04-29,69.88
T90227,U0347,2022-10-19,5.33
T40673,U0347,2022-07-30,285.14
T53776,U0348,2023-02-02,21.78
T70482,U0348,2023-01-18,2.82
T32588,U0348,2023-05-23,163.48
T12083,U0348,2022-12-07,1.97
T64076,U0348,2022-11-01,177.6
T83877,U0348,2022-12-01,15.56
T40519,U0348,2022-10-14,367.61
T52740,U0348,2023-06-26,92.6
T37517,U0348,2023-01-28,132.8
T28279,U0348,2023-02-01,11.71
T59725,U0348,2022-10-25,198.13
T76371,U0348,2023-06-23,182.75
T83958,U0348,2022-11-03,105.84
T78893,U0348,2023-05-30,69.77
T95082,U0349,2023-02-19,9.21
T41087,U0349,2022-09-09,223.99
T37067,U0349,2022-11-03,49.31
T86914,U0349,2022-10-26,37.6
T72379,U0349,2023-03-20,62.06
T31612,U0349,2022-10-18,49.44
T77462,U0349,2022-11-02,199.2
T20541,U0349,2022-09-25,264.88
T45099,U0349,2023-01-26,36.16
T60747,U0349,2022-08-16,199.46
T45366,U0349,2023-04-04,152.11
T39862,U0349,2023-02-23,267.09
T41596,U0349,2022-12-11,28.2
T70877,U0350,2023-06-24,41.43
T25101,U0350,2023-06-07,38.96
T38506,U0350,2023-03-02,103.54
T58317,U0351,2023-05-20,308.12
T34738,U0351,2023-08-02,149.24
T37574,U0351,2022-12-08,162.78
T18553,U0351,2023-07-04,75.84
T31659,U0351,2023-06-12,20.68
T18349,U0351,2023-03-10,55.44
T21426,U0351,2023-07-31,79.74
T34552,U0352,2022-12-19,127.45
T85587,U0352,2023-02-07,103.22
T61492,U0352,2022-06-01,40.47
T54766,U0352,2023-02-25,140.6
T81628,U0352,2022-08-20,104.61
T43702,U0352,2023-01-19,101.46
T32201,U0353,2022-11-05,46.83
T76790,U0353,2022-10-05,82.74
T21835,U0353,2022-02-03,4.85
T31298,U0353,2022-04-10,4.21
T72896,U0353,2022-07-13,28.87
T97329,U0353,2022-04-28,117.02
T48577,U0353,2022-10-22,191.15
T90386,U0353,2022-07-20,81.91
T41837,U0353,2022-03-27,75.96
T69657,U0353,2022-06-03,51.47
T16905,U0353,2022-10-21,17.63
T17747,U0353,2022-05-11,12.6
T81305,U0353,2022-10-22,143.0
T59701,U0354,2023-03-06,70.85
T53263,U0354,2022-12-08,165.01
T33925,U0354,2023-01-03,45.9
T41225,U0354,2023-07-08,13.36
T34723,U0354,2023-04-17,4.24
T29163,U0354,2022-10-18,33.06
T14786,U0354,2023-01-30,28.0
T71691,U0354,2023-02-27,82.18
T61750,U0354,2022-12-02,2.2
T89435,U0354,2022-12-02,73.52
T75085,U0354,2023-01-07,49.72
T71017,U0354,2022-12-19,86.07
T29595,U0354,2023-01-04,121.21
T24861,U0354,2022-11-23,100.54
T33105,U0354,2023-05-19,417.63
T81387,U0354,2022-12-08,14.88
T42666,U0355,2023-02-03,72.72
T35350,U0355,2023-05-07,170.99
T25004,U0355,2022-09-10,79.21
T60687,U0355,2022-09-10,4.16
T40200,U0356,2022-08-14,266.45
T99712,U0356,2022-06-26,45.36
T66212,U0356,2022-07-20,194.95
T41113,U0356,2022-05-19,30.96
T71412,U0356,2022-10-30,72.26
T83610,U0356,2022-04-30,11.3
T53051,U0356,2022-04-14,107.92
T23780,U0356,2022-05-25,180.84
T82969,U0356,2022-06-06,126.74
T78907,U0356,2022-12-19,74.08
T37619,U0356,2022-04-21,4.62
T93652,U0356,2022-09-07,270.97
T76924,U0356,2022-05-18,122.24
T89201,U0356,2022-03-15,136.99
T49470,U0356,2022-09-09,158.32
T57273,U0356,2022-07-18,137.73
T42658,U0357,2022-06-29,85.9
T69964,U0357,2022-03-08,157.02
T70138,U0357,2022-11-01,39.2
T86145,U0357,2022-03-24,125.94
T67891,U0357,2022-08-02,14.55
T68052,U0357,2022-07-09,34.43
T67957,U0357,2022-07-05,15.63
T71948,U0357,2022-07-27,166.72
T15178,U0357,2022-12-05,25.19
T23613,U0357,2022-08-02,126.37
T47494,U0357,2022-06-22,287.0
T82481,U0357,2022-06-27,75.03
T79927,U0357,2022-09-07,77.66
T15553,U0357,2022-04-29,61.81
T21643,U0357,2022-11-09,39.44
T52038,U0357,2022-07-31,64.56
T15971,U0357,2022-08-12,92.33
T39362,U0358,2023-01-17,53.75
T72991,U0358,2023-03-11,91.9
T89006,U0358,2023-08-08,123.72
T12098,U0358,2023-08-03,300.76
T53172,U0358,2023-07-03,28.05
T14606,U0358,2023-05-09,137.09
T52689,U0358,2023-05-02,73.57
T23015,U0358,2023-05-08,31.27
T67817,U0358,2023-06-16,149.88
T90144,U0358,2023-08-17,80.35
T91142,U0359,2023-10-11,18.53
T89936,U0359,2023-01-26,13.48
T76934,U0359,2023-02-28,269.78
T28864,U0359,2023-07-20,92.87
T10876,U0359,2023-09-06,107.73
T88859,U0359,2023-03-09,51.38
T15213,U0359,2023-01-20,239.67
T50192,U0359,2023-05-31,101.59
T23044,U0359,2023-04-11,146.61
T42869,U0359,2023-04-04,45.98
T89051,U0359,2023-08-16,321.92
T40035,U0359,2023-05-04,171.74
T11382,U0359,2023-09-14,192.38
T15739,U0359,2023-08-23,18.9
T71786,U0359,2023-06-10,31.6
T93462,U0359,2023-02-10,33.63
T29723,U0359,2023-10-02,31.6
T33641,U0359,2023-03-08,193.38
T34539,U0360,2023-03-27,61.52
T80144,U0360,2023-02-11,480.1
T43159,U0360,2022-07-17,25.73
T45558,U0360,2022-06-30,37.23
T90935,U0360,2023-01-31,415.03
T13339,U0360,2022-11-10,178.24
T89875,U0360,2022-06-30,63.45
T96796,U0360,2023-01-06,80.88
T96375,U0360,2022-09-08,185.26
T88518,U0360,2022-10-23,65.58
T36418,U0360,2022-11-28,23.07
T80296,U0360,2023-01-22,176.28
T98141,U0360,2022-07-31,77.17
T37273,U0361,2023-04-03,156.01
T17586,U0361,2022-12-24,100.66
T61848,U0361,2023-03-03,76.08
T12916,U0361,2023-07-30,49.84
T32913,U0361,2023-01-31,34.44
T56957,U0361,2023-05-05,173.01
T17563,U0361,2023-02-19,60.04
T46440,U0361,2023-01-29,69.6
T92031,U0361,2022-12-17,73.57
T76796,U0361,2023-01-05,59.49
T28643,U0361,2023-07-13,29.58
T47174,U0361,2023-05-26,12.82
T57953,U0361,2022-10-21,10.37
T31224,U0361,2023-07-26,141.66
T20750,U0361,2023-01-31,25.3
T96166,U0361,2022-11-04,5.73
T86615,U0361,2023-07-29,159.71
T36473,U0361,2023-03-28,16.73
T48384,U0362,2022-09-30,22.24
T20237,U0362,2023-01-30,36.77
T10109,U0362,2022-12-20,4.33
T27536,U0362,2022-12-24,100.39
T24597,U0362,2022-05-11,28.57
T42405,U0362,2022-06-02,36.26
T91101,U0362,2022-06-14,147.32
T64122,U0362,2022-11-28,39.63
T57039,U0362,2022-09-21,27.73
T64794,U0362,2022-10-04,18.52
T45243,U0362,2022-08-31,149.1
T70317,U0362,2022-08-16,13.89
T42378,U0362,2022-06-04,60.47
T85358,U0363,2023-07-05,77.91
T89146,U0363,2023-07-12,2.4
T53821,U0363,2023-02-16,8.32
T39416,U0363,2023-02-24,54.12
T50578,U0363,2023-05-18,286.32
T68443,U0363,2022-10-30,127.84
T87874,U0363,2023-04-13,9.23
T72577,U0363,2023-03-01,187.29
T39482,U0363,2022-11-02,131.79
T58177,U0363,2022-12-08,94.4
T33274,U0363,2022-12-30,171.64
T48087,U0363,2022-12-27,51.77
T54384,U0363,2022-11-04,25.04
T12995,U0363,2022-12-14,71.75
T16076,U0363,2023-02-01,79.59
T26202,U0363,2023-02-28,77.29
T80165,U0363,2022-12-06,83.26
T19330,U0364,2023-02-19,31.29
T99851,U0364,2023-07-30,42.71
T47939,U0364,2023-02-17,124.75
T90337,U0364,2023-01-17,80.97
T14229,U0364,2023-05-20,234.54
T26827,U0364,2023-05-10,92.17
T14780,U0364,2023-01-08,67.93
T51939,U0364,2023-02-22,154.06
T41265,U0364,2023-08-17,294.76
T44756,U0364,2023-03-23,43.98
T99659,U0364,2023-06-20,28.75
T87576,U0364,2023-03-18,95.77
T74340,U0364,2023-09-20,69.09
T93493,U0364,2023-09-16,452.69
T28458,U0364,2022-12-29,62.06
T14720,U0364,2023-09-01,7.72
T87006,U0364,2023-03-29,378.84
T39062,U0365,2022-10-24,23.73
T45912,U0365,2022-12-28,100.15
T24572,U0365,2022-09-23,373.03
T84425,U0365,2022-09-24,37.19
T17638,U0365,2022-07-17,61.8
T84110,U0365,2023-03-16,112.09
T71892,U0365,2022-10-10,77.98
T44169,U0365,2022-12-06,185.42
T29839,U0365,2023-01-19,143.44
T37449,U0366,2022-10-29,116.08
T37982,U0366,2022-08-19,73.41
T75488,U0366,2022-09-17,177.34
T29987,U0366,2022-07-07,54.34
T77784,U0366,2022-11-08,21.57
T32343,U0366,2023-01-12,33.53
T31891,U0366,2022-10-02,70.35
T24053,U0366,2022-07-01,75.79
T43061,U0366,2022-12-15,163.77
T31198,U0366,2022-08-23,156.71
T31932,U0366,2022-07-05,87.08
T91674,U0366,2023-01-23,151.77
T47330,U0366,2022-10-14,21.29
T92205,U0366,2022-07-03,5.14
T67901,U0366,2022-11-14,206.86
T41860,U0366,2022-10-08,7.86
T68695,U0366,2023-01-30,28.33
T27571,U0366,2023-01-16,118.85
T96178,U0367,2023-01-04,86.76
T47103,U0367,2023-01-31,127.19
T96625,U0367,2022-07-27,9.9
T29550,U0367,2022-10-01,100.45
T54762,U0367,2022-11-10,33.74
T32347,U0367,2022-10-23,144.5
T26558,U0367,2022-11-22,77.57
T64090,U0367,2022-12-24,13.82
T53379,U0367,2022-08-18,74.76
T29872,U0367,2022-06-15,50.37
T79657,U0367,2022-12-25,19.89
T24237,U0367,2022-08-14,184.21
T80086,U0367,2022-10-24,1.11
T49798,U0367,2023-02-05,37.42
T83808,U0367,2023-01-07,1.27
T23210,U0367,2022-12-06,10.09
T98222,U0368,2023-05-22,81.8
T85345,U0368,2022-10-24,6.14
T35756,U0368,2022-11-22,31.93
T20896,U0368,2023-02-16,258.58
T82600,U0368,2022-11-02,43.73
T85044,U0368,2022-11-21,108.37
T76059,U0368,2023-06-30,759.36
T40338,U0368,2022-10-07,30.53
T60447,U0368,2023-06-19,85.82
T44179,U0368,2022-10-20,119.22
T73299,U0368,2023-01-06,17.99
T16218,U0368,2023-02-15,16.1
T13237,U0368,2023-02-14,60.94
T65100,U0368,2022-11-05,48.75
T64678,U0368,2023-06-30,125.25
T30226,U0368,2022-10-29,7.2
T47078,U0368,2022-12-02,358.15
T80793,U0368,2023-05-05,1.44
T11897,U0368,2023-03-09,91.96
T53315,U0369,2022-10-15,462.29
T91952,U0369,2023-02-04,7.89
T28359,U0369,2023-01-07,108.41
T26011,U0369,2022-10-03,59.46
T64438,U0369,2022-11-18,59.17
T61214,U0369,2022-09-15,61.18
T82309,U0369,2022-05-04,29.93
T72228,U0369,2022-07-18,125.72
T65721,U0369,2022-08-16,127.86
T75430,U0369,2022-12-27,33.18
T64770,U0369,2022-06-17,180.37
T16627,U0369,2023-01-09,38.1
T36213,U0369,2022-05-19,129.13
T11588,U0369,2022-05-09,12.9
T38590,U0369,2022-11-23,18.48
T77522,U0369,2022-07-08,37.95
T12010,U0370,2023-05-26,69.97
T35636,U0370,2023-05-26,101.52
T94884,U0370,2023-07-20,35.11
T81307,U0370,2022-12-20,123.93
T17395,U0370,2023-01-03,18.55
T31581,U0370,2023-07-22,178.37
T30725,U0370,2023-04-23,84.83
T45213,U0370,2023-03-31,87.68
T82064,U0370,2023-07-23,23.54
T21861,U0370,2023-04-11,7.7
T30011,U0370,2023-06-25,62.5
T65501,U0370,2023-05-17,95.61
T67193,U0370,2022-11-15,9.99
T36385,U0371,2022-09-19,102.81
T61813,U0371,2023-04-04,32.31
T89175,U0371,2023-02-19,24.52
T75753,U0371,2023-06-28,29.33
T47403,U0371,2022-09-14,67.46
T90334,U0371,2022-11-24,338.43
T79251,U0371,2022-11-11,178.52
T55603,U0371,2022-12-18,33.49
T11615,U0371,2023-06-21,45.16
T94343,U0371,2023-02-25,62.46
T63032,U0371,2022-11-23,385.99
T61360,U0371,2022-10-25,18.92
T38587,U0371,2023-05-20,44.24
T63555,U0371,2022-11-28,130.72
T47081,U0371,2023-04-04,332.27
T35327,U0371,2023-04-04,16.92
T72929,U0371,2022-11-30,25.8
T95373,U0371,2022-09-17,25.58
T16834,U0372,2022-09-12,92.26
T64698,U0372,2022-09-15,7.4
T11655,U0372,2023-03-11,7.17
T41064,U0373,2022-09-20,50.09
T73171,U0373,2022-08-03,53.85
T72441,U0373,2022-10-24,59.95
T75792,U0373,2022-09-10,175.39
T88009,U0373,2022-08-19,10.31
T17961,U0373,2022-08-22,121.72
T43147,U0374,2022-06-28,119.43
T61526,U0374,2022-09-24,88.39
T84801,U0374,2022-09-25,178.84
T81624,U0374,2022-10-07,7.5
T72975,U0375,2023-02-04,47.83
T75663,U0375,2022-12-08,41.13
T22044,U0375,2023-05-02,126.56
T43406,U0375,2023-06-24,135.8
T83152,U0375,2023-02-23,5.22
T46469,U0375,2023-03-20,24.99
T65070,U0375,2023-03-14,32.06
T50575,U0375,2023-06-06,79.32
T60570,U0375,2022-12-31,15.61
T40603,U0375,2022-09-19,14.38
T20648,U0375,2022-11-02,287.86
T46236,U0375,2023-05-24,163.07
T30689,U0375,2022-11-12,19.92
T72292,U0375,2023-02-27,52.18
T25053,U0376,2022-05-19,42.02
T79557,U0376,2022-04-14,27.69
T58900,U0376,2022-04-06,50.83
T50028,U0376,2022-07-17,1.94
T66797,U0376,2022-10-19,148.06
T66559,U0376,2022-10-31,18.75
T63445,U0376,2022-09-24,4.49
T76199,U0376,2022-09-02,106.04
T16888,U0376,2022-11-12,148.69
T32901,U0376,2022-06-28,168.11
T21223,U0377,2023-01-02,279.28
T47058,U0377,2023-02-08,128.13
T62910,U0377,2023-08-27,21.13
T82816,U0377,2023-10-05,58.37
T46190,U0377,2023-04-11,7.42
T27915,U0377,2023-01-21,49.37
T99734,U0377,2023-07-06,135.33
T44496,U0377,2023-02-25,48.85
T14821,U0377,2023-02-25,40.09
T44548,U0378,2023-05-01,70.9
T63383,U0378,2023-04-28,17.7
T73475,U0378,2023-08-08,53.85
T91096,U0378,2023-01-09,178.97
T34986,U0378,2023-02-15,435.58
T88718,U0378,2023-01-11,38.27
T10392,U0378,2022-12-21,75.92
T95870,U0378,2023-02-01,71.6
T34629,U0378,2023-01-12,308.79
T77591,U0378,2023-07-23,65.12
T26509,U0378,2023-05-30,120.1
T63887,U0378,2023-05-03,254.83
T67157,U0378,2023-08-13,46.74
T90613,U0378,2022-11-23,232.4
T39926,U0378,2023-05-27,249.44
T91539,U0378,2023-04-27,266.88
T76491,U0379,2022-02-07,86.49
T21713,U0379,2022-03-31,49.87
T94815,U0379,2022-02-22,86.21
T48821,U0379,2022-09-07,72.38
T71231,U0379,2022-08-21,115.74
T56414,U0379,2022-08-11,104.85
T75621,U0379,2022-03-02,55.21
T66559,U0379,2022-04-18,55.34
T20833,U0380,2023-05-10,64.72
T97826,U0380,2023-03-04,39.41
T51439,U0380,2023-08-26,127.89
T13512,U0380,2023-01-26,7.76
T56662,U0381,2023-08-16,51.22
T82296,U0381,2022-11-26,23.16
T54561,U0381,2022-11-16,22.28
T48053,U0381,2023-06-25,70.6
T26695,U0381,2023-05-07,111.44
T61014,U0381,2023-02-11,242.61
T82856,U0381,2023-07-12,69.75
T10073,U0381,2022-12-18,337.67
T39434,U0381,2022-11-27,284.1
T26264,U0381,2023-05-27,200.29
T77821,U0381,2023-06-14,69.31
T96427,U0381,2022-11-16,15.19
T80838,U0381,2023-05-11,24.58
T93453,U0381,2022-12-23,104.32
T62915,U0381,2023-04-26,54.78
T76206,U0381,2023-07-06,15.88
T36636,U0382,2022-02-15,150.99
T44440,U0382,2022-03-17,30.2
T29789,U0382,2022-11-17,17.78
T19490,U0382,2022-02-23,41.07
T67903,U0382,2022-10-04,80.9
T10603,U0382,2022-11-21,85.63
T56386,U0382,2022-03-31,14.03
T58414,U0383,2023-03-21,137.14
T63274,U0383,2022-09-09,92.79
T78518,U0383,2022-06-29,115.95
T75923,U0383,2022-08-28,1.85
T33170,U0383,2023-02-17,37.36
T68653,U0383,2023-02-10,101.56
T75148,U0384,2022-03-03,184.15
T45299,U0384,2022-08-16,104.26
T97123,U0384,2022-07-15,41.78
T48386,U0384,2022-09-04,151.22
T90676,U0384,2022-08-29,85.62
T28764,U0384,2022-09-26,421.79
T85983,U0384,2022-08-03,28.44
T39031,U0384,2022-07-25,8.3
T46397,U0384,2022-08-17,7.25
T81675,U0384,2022-08-11,102.17
T80254,U0385,2023-01-19,41.37
T87757,U0385,2023-04-10,19.31
T67686,U0385,2023-03-20,54.71
T88670,U0385,2023-01-01,157.91
T77587,U0385,2023-08-15,62.52
T37185,U0385,2022-11-29,77.12
T56541,U0385,2023-05-23,533.07
T21046,U0385,2023-04-04,50.93
T16473,U0385,2023-05-21,95.56
T87002,U0385,2023-02-01,45.45
T15697,U0385,2023-03-14,49.89
T43827,U0386,2022-11-14,39.67
T32859,U0386,2023-01-08,14.6
T48401,U0386,2022-10-22,27.04
T39998,U0386,2023-07-10,149.69
T56837,U0386,2023-06-09,355.73
T50060,U0386,2023-06-25,62.81
T16266,U0386,2023-02-09,36.44
T61659,U0386,2022-10-27,56.07
T25591,U0386,2022-11-09,36.36
T86059,U0386,2023-06-17,29.64
T52511,U0386,2022-10-25,90.08
T65620,U0386,2022-12-18,1.59
T83526,U0386,2023-03-10,30.05
T55955,U0386,2022-09-26,108.29
T79613,U0386,2023-06-01,3.26
T47549,U0387,2022-11-07,22.12
T71324,U0387,2022-12-27,68.12
T33186,U0387,2022-08-05,156.85
T37617,U0387,2022-12-16,64.57
T52054,U0387,2022-10-26,76.92
T98859,U0387,2022-08-01,147.46
T89629,U0387,2022-08-24,108.25
T40493,U0387,2023-02-10,52.65
T84537,U0387,2023-01-09,225.77
T64525,U0387,2022-08-13,17.74
T84782,U0387,2022-08-30,540.73
T78797,U0387,2023-01-27,12.65
T44786,U0388,2023-02-20,103.83
T61572,U0388,2022-08-21,360.8
T23857,U0388,2022-06-28,5.73
T66955,U0388,2022-07-17,85.32
T91590,U0388,2022-08-14,198.8
T72442,U0388,2022-11-29,65.66
T13104,U0388,2022-11-17,8.18
T85502,U0388,2022-09-10,82.22
T17732,U0388,2022-07-29,40.36
T59443,U0388,2022-08-11,16.83
T42694,U0388,2022-08-16,189.07
T45951,U0388,2022-10-02,73.73
T15179,U0388,2022-11-26,270.72
T78949,U0388,2023-01-25,164.0
T88052,U0388,2022-11-28,118.08
T66869,U0388,2023-01-02,0.5
T10880,U0389,2022-05-13,82.71
T72815,U0389,2022-04-14,333.51
T18952,U0389,2022-11-23,24.49
T93255,U0389,2022-07-22,125.22
T15691,U0389,2022-04-24,46.19
T50682,U0389,2022-06-28,32.71
T55022,U0389,2023-01-19,19.89
T21485,U0389,2022-10-17,80.41
T81451,U0389,2022-11-07,24.27
T65150,U0389,2023-01-12,22.36
T21965,U0389,2022-11-12,465.98
T63896,U0389,2023-01-20,161.82
T84148,U0389,2022-10-17,137.94
T78320,U0389,2022-09-11,158.02
T71535,U0389,2022-07-19,347.13
T59413,U0389,2022-05-10,85.16
T86011,U0390,2023-03-11,0.02
T50997,U0390,2023-06-06,18.45
T36737,U0390,2023-01-02,3.09
T93072,U0390,2023-06-17,39.77
T49262,U0390,2023-03-10,238.8
T66927,U0390,2023-08-26,10.2
T47318,U0390,2023-04-25,93.24
T30739,U0390,2023-06-27,60.06
T40317,U0390,2023-01-25,278.82
T41953,U0390,2023-08-31,13.07
T98785,U0390,2023-02-19,23.83
T95055,U0391,2023-05-01,228.42
T53962,U0391,2023-06-15,305.05
T72639,U0391,2023-03-15,48.8
T92249,U0391,2023-05-09,154.61
T29865,U0391,2023-08-02,96.73
T39039,U0391,2023-05-27,8.64
T21562,U0391,2023-07-07,173.72
T97740,U0391,2022-12-08,113.04
T55886,U0391,2023-04-27,22.18
T91309,U0391,2023-03-13,8.31
T27645,U0391,2022-11-23,181.41
T55266,U0391,2023-01-02,8.22
T86801,U0391,2023-01-09,9.58
T84645,U0391,2023-03-10,55.76
T87332,U0391,2023-05-02,14.48
T81722,U0391,2023-05-02,244.96
T31898,U0391,2023-03-30,63.54
T75880,U0392,2023-01-21,373.3
T52204,U0392,2023-04-16,314.64
T99924,U0392,2022-12-05,6.23
T54920,U0392,2023-07-28,58.56
T19353,U0392,2023-01-19,20.61
T88289,U0392,2023-05-19,66.43
T81150,U0392,2023-01-02,177.3
T45760,U0392,2023-05-09,300.8
T28905,U0392,2023-05-18,100.58
T74866,U0392,2023-03-02,43.68
T57623,U0392,2022-12-24,92.46
T97373,U0392,2023-07-26,37.4
T83738,U0392,2022-11-16,240.6
T96532,U0392,2023-02-13,204.33
T31518,U0392,2023-02-10,81.7
T87990,U0392,2023-01-02,39.27
T72995,U0392,2023-05-09,34.73
T63424,U0393,2022-11-18,38.14
T65968,U0393,2022-12-06,280.24
T98497,U0393,2022-12-30,45.97
T81363,U0393,2022-09-18,5.55
T27469,U0393,2022-09-05,143.96
T19531,U0393,2023-05-07,121.57
T10037,U0393,2022-08-21,91.11
T94772,U0393,2023-02-12,67.31
T56137,U0393,2023-05-29,3.27
T79011,U0393,2023-02-06,97.98
T29342,U0393,2022-09-12,53.93
T73540,U0393,2022-09-13,82.15
T37378,U0393,2022-08-21,56.09
T23972,U0393,2022-12-08,338.3
T52054,U0393,2022-10-29,92.66
T25470,U0393,2023-01-13,138.32
T37439,U0394,2022-12-20,275.12
T55821,U0394,2023-09-28,320.35
T25842,U0394,2023-08-20,23.33
T14010,U0394,2023-03-09,37.28
T85171,U0394,2023-07-04,146.96
T57108,U0394,2023-07-19,201.56
T72850,U0394,2023-08-10,73.24
T84250,U0394,2023-08-27,499.47
T83053,U0394,2023-03-31,1.16
T18871,U0395,2022-04-08,20.79
T71184,U0395,2022-08-30,172.15
T59964,U0395,2022-09-12,246.22
T29223,U0395,2022-04-04,76.99
T35782,U0395,2022-10-02,130.11
T20711,U0395,2022-02-28,12.95
T39357,U0395,2022-06-25,93.79
T26880,U0395,2022-05-12,121.33
T95030,U0395,2022-08-22,60.29
T15221,U0395,2022-07-07,27.88
T41634,U0395,2022-10-11,209.86
